time,seconds_elapsed,magneticBearing
1779999144370424000,25.547424072265624,340.4178148068754
1779999144389428000,25.566427978515627,340.39548239942485
1779999144408468500,25.585468505859374,340.4157043122186
1779999144427528700,25.60452880859375,340.42687498583655
1779999144446616800,25.623616943359377,340.39548239942485
1779999144465763300,25.642763427734376,340.3752893740188
1779999144484910300,25.661910400390624,340.30137976716793
1779999144504085200,25.681085205078126,340.3327339812057
1779999144523305500,25.700305419921875,340.28126842560465
1779999144542536400,25.719536376953126,340.3125970140603
1779999144561796000,25.738796142578124,340.3125970140603
1779999144581099300,25.758099365234376,340.3125970140603
1779999144600436500,25.7774365234375,340.34393627134494
1779999144619810300,25.796810302734375,340.3125970140603
1779999144639191600,25.816191650390625,340.28126842560465
1779999144658592800,25.8355927734375,340.2700362404775
1779999144678006800,25.8550068359375,340.24995211187746
1779999144697501000,25.8745009765625,340.22989779167324
1779999144716643300,25.893643310546874,340.21864808436607
1779999144735675400,25.91267529296875,340.1873563545196
1779999144755271000,25.93227099609375,340.15607852437296
1779999144775066000,25.952066162109375,340.1873563545196
1779999144794878200,25.971878173828124,340.19862093076796
1779999144815332600,25.99233251953125,340.21864808436607
1779999144835394800,26.012394775390625,340.1873563545196
1779999144855487000,26.032487060546874,340.1873563545196
1779999144875286500,26.05228662109375,340.1873563545196
1779999144895438300,26.072438232421874,340.15607852437296
1779999144915545900,26.0925458984375,340.1361056789797
1779999144935331800,26.112331787109376,340.1786262203489
1779999144955467500,26.132467529296875,340.2098743625196
1779999144975273700,26.152273681640626,340.24113636437505
1779999144995174100,26.172174072265626,340.27241062540423
1779999145015122400,26.192122314453126,340.32607689760914
1779999145035320600,26.212320556640623,340.3461763966532
1779999145055425500,26.232425537109375,340.3774708515047
1779999145075261000,26.252260986328125,340.40877909188015
1779999145095403300,26.2724033203125,340.40877909188015
1779999145115248400,26.292248291015625,340.3774708515047
1779999145135417600,26.31241748046875,340.3774708515047
1779999145155334700,26.332334716796876,340.3886253880538
1779999145175214600,26.352214599609376,340.3774708515047
1779999145195150800,26.37215087890625,340.36630525614777
1779999145215370500,26.39237060546875,340.39762843852657
1779999145235519200,26.412519287109376,340.3864644485749
1779999145255594800,26.4325947265625,340.3864644485749
1779999145275369700,26.45236962890625,340.4066547167291
1779999145295212500,26.472212646484376,340.36410206066495
1779999145315336400,26.49233642578125,340.3215182799221
1779999145335210800,26.512210693359375,340.2789072660984
1779999145355257000,26.532257080078125,340.27890726609843
1779999145375373300,26.552373291015623,340.2789072660984
1779999145395700700,26.57270068359375,340.29014909603774
1779999145415603000,26.59260302734375,340.29014909603774
1779999145435316700,26.612316650390625,340.29014909603774
1779999145455163000,26.632162841796877,340.29014909603774
1779999145475249700,26.652249755859376,340.2700362404775
1779999145495415300,26.672415283203126,340.24995211187746
1779999145515726600,26.6927265625,340.23870500780276
1779999145535419400,26.71241943359375,340.24995211187746
1779999145555231500,26.7322314453125,340.24995211187746
1779999145575130000,26.752130126953126,340.22989779167324
1779999145595594800,26.7725947265625,340.22989779167324
1779999145615363000,26.792363037109375,340.24995211187746
1779999145635210000,26.8122099609375,340.29248833724563
1779999145655474700,26.832474609375,340.29248833724563
1779999145675299800,26.8522998046875,340.2611869309797
1779999145695448000,26.872447998046876,340.29248833724563
1779999145715741700,26.89274169921875,340.27241062540423
1779999145735609900,26.91260986328125,340.3148925553001
1779999145755423700,26.932423828125,340.3148925553001
1779999145775408400,26.952408447265626,340.3886253880538
1779999145795410200,26.97241015625,340.41991869648564
1779999145815680000,26.992679931640627,340.4512241682763
1779999145835634400,27.012634521484376,340.4512241682764
1779999145855552300,27.03255224609375,340.4400995147276
1779999145875629300,27.05262939453125,340.4916711488515
1779999145895333600,27.072333740234374,340.4400995147276
1779999145915504400,27.09250439453125,340.4512241682764
1779999145935279900,27.11227978515625,340.4421591709252
1779999145955160300,27.132160400390624,340.43104500523384
1779999145975105800,27.152105712890624,340.41991869648564
1779999145995099000,27.172098876953125,340.41991869648564
1779999146015103500,27.192103515625,340.41991869648564
1779999146035371500,27.21237158203125,340.41991869648564
1779999146055277000,27.232277099609377,340.40877909188015
1779999146075201300,27.252201171875,340.36630525614777
1779999146095421200,27.272421142578125,340.35512631108503
1779999146115438600,27.2924384765625,340.3125970140603
1779999146135268000,27.31226806640625,340.29248833724563
1779999146155443700,27.332443603515625,340.27241062540423
1779999146175473200,27.35247314453125,340.27241062540423
1779999146195278800,27.37227880859375,340.3036971341728
1779999146215526700,27.392526611328126,340.3349958792084
1779999146235317200,27.412317138671874,340.35512631108503
1779999146255191800,27.43219189453125,340.35512631108503
1779999146275336700,27.452336669921873,340.35512631108503
1779999146295452000,27.472451904296875,340.3238019989911
1779999146315511600,27.492511474609376,340.35512631108503
1779999146335576800,27.512576904296875,340.35512631108503
1779999146355605000,27.53260498046875,340.35512631108503
1779999146375333000,27.5523330078125,340.3864644485749
1779999146395449300,27.572449462890624,340.4178148068754
1779999146415521800,27.592521728515624,340.438032287835
1779999146435311600,27.6123115234375,340.4694220756569
1779999146455181600,27.632181640625,340.4582798082128
1779999146475586600,27.652586669921874,340.5008224709953
1779999146495477000,27.67247705078125,340.4896952565797
1779999146515265800,27.692265869140623,340.5322366564377
1779999146535152000,27.712152099609376,340.5119374934021
1779999146555117600,27.73211767578125,340.5119374934021
1779999146575364000,27.752364013671876,340.5119374934021
1779999146595455700,27.772455810546877,340.5322366564377
1779999146615516400,27.792516357421874,340.5322366564377
1779999146635558700,27.81255859375,340.56366302332805
1779999146655316500,27.83231640625,340.56366302332805
1779999146675369700,27.85236962890625,340.5951015598331
1779999146695461600,27.872461669921876,340.60617134099436
1779999146715531300,27.89253125,340.59688236168245
1779999146735308500,27.91230859375,340.57656586123005
1779999146755445500,27.932445556640626,340.58761729053595
1779999146775463400,27.95246337890625,340.58761729053595
1779999146795525600,27.972525634765624,340.59865663516575
1779999146815695400,27.9926953125,340.56733264355466
1779999146835394000,28.01239404296875,340.5562782965387
1779999146855206400,28.032206298828125,340.57656586123005
1779999146875284200,28.0522841796875,340.5452118530945
1779999146895377200,28.072377197265624,340.5452118530945
1779999146915606500,28.0926064453125,340.4936382056455
1779999146935568100,28.112568115234374,340.4936382056455
1779999146955319000,28.132319091796877,340.46233553909747
1779999146975165400,28.15216552734375,340.410895688639
1779999146995108000,28.172108154296875,340.33724790491254
1779999147015339000,28.192339111328124,340.33724790491254
1779999147035238000,28.21223779296875,340.30600601680214
1779999147055611400,28.232611328125,340.26357560762585
1779999147075381200,28.25238134765625,340.2011247885531
1779999147095690800,28.272690673828127,340.1075380315276
1779999147115860500,28.292860595703125,340.00273113033444
1779999147135720400,28.312720458984376,339.97158230005607
1779999147155738600,28.332738525390624,339.97158230005607
1779999147175563300,28.352563232421875,339.94044581089236
1779999147195322400,28.372322265625,339.9093216738902
1779999147215605500,28.39260546875,339.9093216738902
1779999147235583000,28.4125830078125,339.8356954124405
1779999147255496400,28.432496337890626,339.7931489568691
1779999147275448800,28.45244873046875,339.7620451716629
1779999147295690500,28.4726904296875,339.7390912829935
1779999147315612700,28.49261279296875,339.7390912829935
1779999147335574300,28.51257421875,339.68493656822164
1779999147355664100,28.5326640625,339.68493656822164
1779999147375573500,28.552573486328125,339.6618522263558
1779999147395561200,28.572561279296874,339.63871759213237
